label,text,tokens,clean_text
1,santa calling would your little ones like a call from santa xmas eve call to book you time callsppm last mins s tc wwwsantacallingcom,"['santa', 'calling', 'would', 'little', 'one', 'like', 'call', 'santa', 'xmas', 'eve', 'call', 'book', 'time', 'callsppm', 'last', 'min', 'tc', 'wwwsantacallingcom']",santa calling would little one like call santa xmas eve call book time callsppm last min tc wwwsantacallingcom
0,prabhaim sorydarealyfrm heart im sory,"['prabhaim', 'sorydarealyfrm', 'heart', 'im', 'sory']",prabhaim sorydarealyfrm heart im sory
0,i was at bugis juz now wat but now im walking home oredi ü so late then reply i oso saw a top dat i like but din buy where r ü now,"['bugis', 'juz', 'wat', 'im', 'walking', 'home', 'oredi', 'ü', 'late', 'reply', 'oso', 'saw', 'top', 'dat', 'like', 'din', 'buy', 'r', 'ü']",bugis juz wat im walking home oredi ü late reply oso saw top dat like din buy r ü
0,ill see but prolly yeah,"['ill', 'see', 'prolly', 'yeah']",ill see prolly yeah
0,hows the champ just leaving glasgow,"['hows', 'champ', 'leaving', 'glasgow']",hows champ leaving glasgow
0,oh dang i didnt mean o send that to you lol,"['oh', 'dang', 'didnt', 'mean', 'send', 'lol']",oh dang didnt mean send lol
0,nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan meet them xy ask me bring u along our next meeting,"['nothing', 'smsing', 'u', 'n', 'xy', 'lor', 'sorry', 'lor', 'da', 'guy', 'neva', 'c', 'u', 'person', 'sort', 'know', 'u', 'lor', 'u', 'wan', 'meet', 'xy', 'ask', 'bring', 'u', 'along', 'next', 'meeting']",nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meeting
0,i got your back do you have any dislikes in bed,"['got', 'back', 'dislike', 'bed']",got back dislike bed
0,yun ahthe ubi one say if ü wan call by tomorrowcall look for ireneere only got bus ubi cresubi tech parkph for st wkg daysèn,"['yun', 'ahthe', 'ubi', 'one', 'say', 'ü', 'wan', 'call', 'tomorrowcall', 'look', 'ireneere', 'got', 'bus', 'ubi', 'cresubi', 'tech', 'parkph', 'st', 'wkg', 'daysèn']",yun ahthe ubi one say ü wan call tomorrowcall look ireneere got bus ubi cresubi tech parkph st wkg daysèn
0,so when do you wanna gym harri,"['wan', 'na', 'gym', 'harri']",wan na gym harri
0,fuck babe i miss you already you know cant you let me send you some money towards your net i need you i want you i crave you,"['fuck', 'babe', 'miss', 'already', 'know', 'cant', 'let', 'send', 'money', 'towards', 'net', 'need', 'want', 'crave']",fuck babe miss already know cant let send money towards net need want crave
0,your brother is a genius,"['brother', 'genius']",brother genius
0,thanks ill keep that in mind,"['thanks', 'ill', 'keep', 'mind']",thanks ill keep mind
1,dear voucher holder claim your st class airport lounge passes when using your holiday voucher call when booking quote st class x,"['dear', 'voucher', 'holder', 'claim', 'st', 'class', 'airport', 'lounge', 'pass', 'using', 'holiday', 'voucher', 'call', 'booking', 'quote', 'st', 'class', 'x']",dear voucher holder claim st class airport lounge pass using holiday voucher call booking quote st class x
0,we have pizza if u want,"['pizza', 'u', 'want']",pizza u want
0,all done all handed in celebrations in full swing yet,"['done', 'handed', 'celebration', 'full', 'swing', 'yet']",done handed celebration full swing yet
1,sexy singles are waiting for you text your age followed by your gender as wither m or f egf for gay men text your age followed by a g egg,"['sexy', 'single', 'waiting', 'text', 'age', 'followed', 'gender', 'wither', 'f', 'egf', 'gay', 'men', 'text', 'age', 'followed', 'g', 'egg']",sexy single waiting text age followed gender wither f egf gay men text age followed g egg
0,full heat pa i have applyed oil pa,"['full', 'heat', 'pa', 'applyed', 'oil', 'pa']",full heat pa applyed oil pa
0,tomarrow final hearing on my laptop case so i cant,"['tomarrow', 'final', 'hearing', 'laptop', 'case', 'cant']",tomarrow final hearing laptop case cant
0,fine do you remember me,"['fine', 'remember']",fine remember
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
1,sms services for your inclusive text credits pls goto wwwcomuknet login qxj unsubscribe with stop no extra charge help comuk cm ae,"['sm', 'service', 'inclusive', 'text', 'credit', 'pls', 'goto', 'wwwcomuknet', 'login', 'qxj', 'unsubscribe', 'stop', 'extra', 'charge', 'help', 'comuk', 'cm', 'ae']",sm service inclusive text credit pls goto wwwcomuknet login qxj unsubscribe stop extra charge help comuk cm ae
0,you said not now no problem when you can let me know,"['said', 'problem', 'let', 'know']",said problem let know
0,fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets fucked up in like hits,"['fun', 'fact', 'although', 'would', 'think', 'armand', 'would', 'eventually', 'build', 'tolerance', 'shit', 'considering', 'much', 'smoke', 'get', 'fucked', 'like', 'hit']",fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit
0,at home also,"['home', 'also']",home also
0,not much no fights it was a good nite,"['much', 'fight', 'good', 'nite']",much fight good nite
0,can u get pic msgs to your phone,"['u', 'get', 'pic', 'msg', 'phone']",u get pic msg phone
0,by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you hows work and the ladies,"['march', 'ending', 'ready', 'call', 'sure', 'problem', 'capital', 'never', 'complete', 'far', 'hows', 'work', 'lady']",march ending ready call sure problem capital never complete far hows work lady
0,valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentines day in advance,"['valuable', 'affectionate', 'loveable', 'eternal', 'noble', 'truthful', 'intimate', 'natural', 'enamous', 'happy', 'valentine', 'day', 'advance']",valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentine day advance
0,im going out to buy mums present ar,"['im', 'going', 'buy', 'mum', 'present', 'ar']",im going buy mum present ar
0,joys father is john then john is the of joys father if u ans ths you hav ltgt iq tis s ias question try to answer,"['joy', 'father', 'john', 'john', 'joy', 'father', 'u', 'an', 'th', 'hav', 'ltgt', 'iq', 'ti', 'ia', 'question', 'try', 'answer']",joy father john john joy father u an th hav ltgt iq ti ia question try answer
0,k so am i how much for an th fifty,"['k', 'much', 'th', 'fifty']",k much th fifty
0,no problem baby is this is a good time to talk i called and left a message,"['problem', 'baby', 'good', 'time', 'talk', 'called', 'left', 'message']",problem baby good time talk called left message
0,do we have any spare power supplies,"['spare', 'power', 'supply']",spare power supply
0,nohe joined today itself,"['nohe', 'joined', 'today']",nohe joined today
0,hows the pain deary r u smiling,"['hows', 'pain', 'deary', 'r', 'u', 'smiling']",hows pain deary r u smiling
0,if youre not in my car in an hour and a half im going apeshit,"['youre', 'car', 'hour', 'half', 'im', 'going', 'apeshit']",youre car hour half im going apeshit
0,if e timing can then i go w u lor,"['e', 'timing', 'go', 'w', 'u', 'lor']",e timing go w u lor
0,no da if you run that it activate the full version da,"['da', 'run', 'activate', 'full', 'version', 'da']",da run activate full version da
0,k go and sleep well take rest,"['k', 'go', 'sleep', 'well', 'take', 'rest']",k go sleep well take rest
1,sms ac blind date u rodds is m from aberdeen united kingdom check him out httpimg sms acwicmbcktzr no blind dates send hide,"['sm', 'ac', 'blind', 'date', 'u', 'rodds', 'aberdeen', 'united', 'kingdom', 'check', 'httpimg', 'sm', 'acwicmbcktzr', 'blind', 'date', 'send', 'hide']",sm ac blind date u rodds aberdeen united kingdom check httpimg sm acwicmbcktzr blind date send hide
0,no promises on when though havent even gotten dinner yet,"['promise', 'though', 'havent', 'even', 'gotten', 'dinner', 'yet']",promise though havent even gotten dinner yet
0,ding me on ya break fassyole blacko from londn,"['ding', 'ya', 'break', 'fassyole', 'blacko', 'londn']",ding ya break fassyole blacko londn
0,thats y we haf to combine n c how lor,"['thats', 'haf', 'combine', 'n', 'c', 'lor']",thats haf combine n c lor
0,oh k i will come tomorrow,"['oh', 'k', 'come', 'tomorrow']",oh k come tomorrow
0,oh k i will come tomorrow,"['oh', 'k', 'come', 'tomorrow']",oh k come tomorrow
0,my love how come it took you so long to leave for zahers i got your words on ym and was happy to see them but was sad you had left i miss you,"['love', 'come', 'took', 'long', 'leave', 'zahers', 'got', 'word', 'ym', 'happy', 'see', 'sad', 'left', 'miss']",love come took long leave zahers got word ym happy see sad left miss
0,but we havent got da topic yet rite,"['havent', 'got', 'da', 'topic', 'yet', 'rite']",havent got da topic yet rite
0,somebody should go to andros and steal ice,"['somebody', 'go', 'andros', 'steal', 'ice']",somebody go andros steal ice
0,let me know when youve got the money so carlos can make the call,"['let', 'know', 'youve', 'got', 'money', 'carlos', 'make', 'call']",let know youve got money carlos make call
0,anything lor is she coming,"['anything', 'lor', 'coming']",anything lor coming
0,hellodrivbyquit edrunk sorry iff pthis makes no senrddnot no how dancce drum n basqihave fun nhite x ros xxxxxxx,"['hellodrivbyquit', 'edrunk', 'sorry', 'iff', 'pthis', 'make', 'senrddnot', 'dancce', 'drum', 'n', 'basqihave', 'fun', 'nhite', 'x', 'ro', 'xxxxxxx']",hellodrivbyquit edrunk sorry iff pthis make senrddnot dancce drum n basqihave fun nhite x ro xxxxxxx
0,reverse is cheating that is not mathematics,"['reverse', 'cheating', 'mathematics']",reverse cheating mathematics
0,the message sent is askin for ltgt dollars shoul i pay ltgt or ltgt,"['message', 'sent', 'askin', 'ltgt', 'dollar', 'shoul', 'pay', 'ltgt', 'ltgt']",message sent askin ltgt dollar shoul pay ltgt ltgt
0,cud u tell ppl im gona b a bit l cos buses hav gon past cos they were full im still waitin pete x,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l', 'co', 'bus', 'hav', 'gon', 'past', 'co', 'full', 'im', 'still', 'waitin', 'pete', 'x']",cud u tell ppl im gona b bit l co bus hav gon past co full im still waitin pete x
0,nope juz off from work,"['nope', 'juz', 'work']",nope juz work
1,freemsg our records indicate you may be entitled to pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,"['freemsg', 'record', 'indicate', 'may', 'entitled', 'pound', 'accident', 'claim', 'free', 'reply', 'yes', 'msg', 'opt', 'text', 'stop']",freemsg record indicate may entitled pound accident claim free reply yes msg opt text stop
0,turns out my friends are staying for the whole show and wont be back til ltgt so feel free to go ahead and smoke that ltgt worth,"['turn', 'friend', 'staying', 'whole', 'show', 'wont', 'back', 'til', 'ltgt', 'feel', 'free', 'go', 'ahead', 'smoke', 'ltgt', 'worth']",turn friend staying whole show wont back til ltgt feel free go ahead smoke ltgt worth
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
0,kkits goodwhen are you going,"['kkits', 'goodwhen', 'going']",kkits goodwhen going
0,if you text on your way to cup stop that should work and that should be bus,"['text', 'way', 'cup', 'stop', 'work', 'bus']",text way cup stop work bus
0,im home,"['im', 'home']",im home
0,remember to ask alex about his pizza,"['remember', 'ask', 'alex', 'pizza']",remember ask alex pizza
0,i cant make it tonight,"['cant', 'make', 'tonight']",cant make tonight
0,thought i didnt see you,"['thought', 'didnt', 'see']",thought didnt see
0,hi hope ur day good back from walk table booked for half eight let me know when ur coming over,"['hi', 'hope', 'ur', 'day', 'good', 'back', 'walk', 'table', 'booked', 'half', 'eight', 'let', 'know', 'ur', 'coming']",hi hope ur day good back walk table booked half eight let know ur coming
0,you still around i could use a halfth,"['still', 'around', 'could', 'use', 'halfth']",still around could use halfth
1,win the newest “harry potter and the order of the phoenix book reply harry answer questions chance to be the first among readers,"['win', 'newest', '“', 'harry', 'potter', 'order', 'phoenix', 'book', 'reply', 'harry', 'answer', 'question', 'chance', 'first', 'among', 'reader']",win newest “ harry potter order phoenix book reply harry answer question chance first among reader
1,free entry to the grprizes wkly comp a chance to win the latest nokia psp or £ cash every wktxt great to httpwwwgrprizescom,"['free', 'entry', 'grprizes', 'wkly', 'comp', 'chance', 'win', 'latest', 'nokia', 'psp', '£', 'cash', 'every', 'wktxt', 'great', 'httpwwwgrprizescom']",free entry grprizes wkly comp chance win latest nokia psp £ cash every wktxt great httpwwwgrprizescom
0,thk some of em find wtc too far weiyi not goin e rest i dunno yet r ur goin dinner den i might b able to join,"['thk', 'em', 'find', 'wtc', 'far', 'weiyi', 'goin', 'e', 'rest', 'dunno', 'yet', 'r', 'ur', 'goin', 'dinner', 'den', 'might', 'b', 'able', 'join']",thk em find wtc far weiyi goin e rest dunno yet r ur goin dinner den might b able join
0,ok be careful dont text and drive,"['ok', 'careful', 'dont', 'text', 'drive']",ok careful dont text drive
0,no go no openings for that room til after thanksgiving without an upcharge,"['go', 'opening', 'room', 'til', 'thanksgiving', 'without', 'upcharge']",go opening room til thanksgiving without upcharge
0,thats the way you should stay oh,"['thats', 'way', 'stay', 'oh']",thats way stay oh
0,k wat s tht incident,"['k', 'wat', 'tht', 'incident']",k wat tht incident
0,how much it will cost approx per month,"['much', 'cost', 'approx', 'per', 'month']",much cost approx per month
0,wish u many many returns of the day happy birthday vikky,"['wish', 'u', 'many', 'many', 'return', 'day', 'happy', 'birthday', 'vikky']",wish u many many return day happy birthday vikky
0,men always needs a beautiful intelligent caring loving adjustable cooperative wife but the law allows only one wife,"['men', 'always', 'need', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'law', 'allows', 'one', 'wife']",men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,so check your errors and if you had difficulties do correction,"['check', 'error', 'difficulty', 'correction']",check error difficulty correction
1,can u get phone now i wanna chat set up meet call me now on u can cum here moro luv jane xx calls£minmoremobsemspoboxpowa,"['u', 'get', 'phone', 'wan', 'na', 'chat', 'set', 'meet', 'call', 'u', 'cum', 'moro', 'luv', 'jane', 'xx', 'calls£minmoremobsemspoboxpowa']",u get phone wan na chat set meet call u cum moro luv jane xx calls£minmoremobsemspoboxpowa
0,ok there may be a free gym about,"['ok', 'may', 'free', 'gym']",ok may free gym
0,tell her i said eat shit,"['tell', 'said', 'eat', 'shit']",tell said eat shit
0,at what time should i come tomorrow,"['time', 'come', 'tomorrow']",time come tomorrow
0,i thk lor but dunno can get tickets a not wat u doing now,"['thk', 'lor', 'dunno', 'get', 'ticket', 'wat', 'u']",thk lor dunno get ticket wat u
0,how will i creep on you now,['creep'],creep
0,i know you are can you pls open the back,"['know', 'pls', 'open', 'back']",know pls open back
0,do u noe how send files between computers,"['u', 'noe', 'send', 'file', 'computer']",u noe send file computer
0,miserable they dont tell u that the side effects of birth control are massive gut wrenching cramps for the first months i didnt sleep at all last night,"['miserable', 'dont', 'tell', 'u', 'side', 'effect', 'birth', 'control', 'massive', 'gut', 'wrenching', 'cramp', 'first', 'month', 'didnt', 'sleep', 'last', 'night']",miserable dont tell u side effect birth control massive gut wrenching cramp first month didnt sleep last night
1,freemsgfeelin kinda lnly hope u like keep me company jst got a cam moby wanna c my pictxt or reply date to msgp rcv hlp stop to,"['freemsgfeelin', 'kinda', 'lnly', 'hope', 'u', 'like', 'keep', 'company', 'jst', 'got', 'cam', 'moby', 'wan', 'na', 'c', 'pictxt', 'reply', 'date', 'msgp', 'rcv', 'hlp', 'stop']",freemsgfeelin kinda lnly hope u like keep company jst got cam moby wan na c pictxt reply date msgp rcv hlp stop
0,dunno lei i might b eatin wif my frens if ü wan to eat then i wait ü lar,"['dunno', 'lei', 'might', 'b', 'eatin', 'wif', 'frens', 'ü', 'wan', 'eat', 'wait', 'ü', 'lar']",dunno lei might b eatin wif frens ü wan eat wait ü lar
0,sorry im getting up now feel really bad totally rejected that kinda me thing,"['sorry', 'im', 'getting', 'feel', 'really', 'bad', 'totally', 'rejected', 'kinda', 'thing']",sorry im getting feel really bad totally rejected kinda thing
0,boo im on my way to my moms shes making tortilla soup yummmm,"['boo', 'im', 'way', 'mom', 'shes', 'making', 'tortilla', 'soup', 'yummmm']",boo im way mom shes making tortilla soup yummmm
0,when are you guys leaving,"['guy', 'leaving']",guy leaving
0,i hope your pee burns tonite,"['hope', 'pee', 'burn', 'tonite']",hope pee burn tonite
0,hello which the site to download songs its urgent pls,"['hello', 'site', 'download', 'song', 'urgent', 'pls']",hello site download song urgent pls
0,the fact that youre cleaning shows you know why im upset your priority is constantly what i want to do not what i need to do,"['fact', 'youre', 'cleaning', 'show', 'know', 'im', 'upset', 'priority', 'constantly', 'want', 'need']",fact youre cleaning show know im upset priority constantly want need
0,nope think i will go for it on monday sorry i replied so late,"['nope', 'think', 'go', 'monday', 'sorry', 'replied', 'late']",nope think go monday sorry replied late
0,well i meant as opposed to my drunken night of before,"['well', 'meant', 'opposed', 'drunken', 'night']",well meant opposed drunken night
0,im really not up to it still tonight babe,"['im', 'really', 'still', 'tonight', 'babe']",im really still tonight babe
0,that means you got an a in epi shes fine shes here now,"['mean', 'got', 'epi', 'shes', 'fine', 'shes']",mean got epi shes fine shes
0,im really sorry i wont b able do this fridayhope u can find an alternativehope yr terms going ok,"['im', 'really', 'sorry', 'wont', 'b', 'able', 'fridayhope', 'u', 'find', 'alternativehope', 'yr', 'term', 'going', 'ok']",im really sorry wont b able fridayhope u find alternativehope yr term going ok
0,oh ya got hip hop open haha i was thinking can go for jazz then zoom to cine actually tonight im free leh and theres a kb lesson tonight,"['oh', 'ya', 'got', 'hip', 'hop', 'open', 'haha', 'thinking', 'go', 'jazz', 'zoom', 'cine', 'actually', 'tonight', 'im', 'free', 'leh', 'there', 'kb', 'lesson', 'tonight']",oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh there kb lesson tonight
0,i love you you know can you feel it does it make your belly warm i wish it does my love i shall meet you in your dreams ahmad adoring kiss,"['love', 'know', 'feel', 'make', 'belly', 'warm', 'wish', 'love', 'shall', 'meet', 'dream', 'ahmad', 'adoring', 'kiss']",love know feel make belly warm wish love shall meet dream ahmad adoring kiss
0,im in inside officestill filling formsdon know when they leave me,"['im', 'inside', 'officestill', 'filling', 'formsdon', 'know', 'leave']",im inside officestill filling formsdon know leave
1,thanks for your ringtone order ref number k your mobile will be charged £ should your tone not arrive please call customer services on,"['thanks', 'ringtone', 'order', 'ref', 'number', 'k', 'mobile', 'charged', '£', 'tone', 'arrive', 'please', 'call', 'customer', 'service']",thanks ringtone order ref number k mobile charged £ tone arrive please call customer service
0,this pain couldnt have come at a worse time,"['pain', 'couldnt', 'come', 'worse', 'time']",pain couldnt come worse time
0,gud ni dearslp welltake careswt dreamsmuah,"['gud', 'ni', 'dearslp', 'welltake', 'careswt', 'dreamsmuah']",gud ni dearslp welltake careswt dreamsmuah
1,urgent we are trying to contact you last weekends draw shows that you have won a £ prize guaranteed call claim code s valid hrs only,"['urgent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', '£', 'prize', 'guaranteed', 'call', 'claim', 'code', 'valid', 'hr']",urgent trying contact last weekend draw show £ prize guaranteed call claim code valid hr
0,i have to take exam with march,"['take', 'exam', 'march']",take exam march
0,i guess thats why you re worried you must know that theres a way the body repairs itself and im quite sure you shouldnt worry well take it slow first the tests they will guide when your ovulation is then just relax nothing youve said is a reason to worry but ill keep on followin you up,"['guess', 'thats', 'worried', 'must', 'know', 'there', 'way', 'body', 'repair', 'im', 'quite', 'sure', 'shouldnt', 'worry', 'well', 'take', 'slow', 'first', 'test', 'guide', 'ovulation', 'relax', 'nothing', 'youve', 'said', 'reason', 'worry', 'ill', 'keep', 'followin']",guess thats worried must know there way body repair im quite sure shouldnt worry well take slow first test guide ovulation relax nothing youve said reason worry ill keep followin
1,our mobile number has won £ to claim calls us back or ring the claims hot line on,"['mobile', 'number', '£', 'claim', 'call', 'u', 'back', 'ring', 'claim', 'hot', 'line']",mobile number £ claim call u back ring claim hot line
0,ya ok vikky vl c witin ltgt mins and il reply u,"['ya', 'ok', 'vikky', 'vl', 'c', 'witin', 'ltgt', 'min', 'il', 'reply', 'u']",ya ok vikky vl c witin ltgt min il reply u
0,i walked an hour c u doesnt that show i care y wont u believe im serious,"['walked', 'hour', 'c', 'u', 'doesn\x92t', 'show', 'care', 'wont', 'u', 'believe', 'im', 'serious']",walked hour c u doesnt show care wont u believe im serious
1,private your account statement for fone no shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'fone', 'show', 'unredeemed', 'point', 'call', 'identifier', 'code', 'expires']",private account statement fone show unredeemed point call identifier code expires
0,sir i am waiting for your call once free please call me,"['sir', 'waiting', 'call', 'free', 'please', 'call']",sir waiting call free please call
0,i am waiting for your call sir,"['waiting', 'call', 'sir']",waiting call sir
0,i havent forgotten you i might have a couple bucks to send you tomorrow k i love ya too,"['havent', 'forgotten', 'might', 'couple', 'buck', 'send', 'tomorrow', 'k', 'love', 'ya']",havent forgotten might couple buck send tomorrow k love ya
1,free ring tone just text polys to then every week get a new tone yrs only £wk,"['free', 'ring', 'tone', 'text', 'polys', 'every', 'week', 'get', 'new', 'tone', 'yr', '£wk']",free ring tone text polys every week get new tone yr £wk
0,thats cool princess i will cover your face in hot sticky cum,"['thats', 'cool', 'princess', 'cover', 'face', 'hot', 'sticky', 'cum']",thats cool princess cover face hot sticky cum
0,hai priya are you right what doctor said pa where are you,"['hai', 'priya', 'right', 'doctor', 'said', 'pa']",hai priya right doctor said pa
0,whats the significance,"['whats', 'significance']",whats significance
1,dorothykiefercom bank of granite issues strongbuy explosive pick for our members up over nasdaq symbol cdgt that is a per,"['dorothykiefercom', 'bank', 'granite', 'issue', 'strongbuy', 'explosive', 'pick', 'member', 'nasdaq', 'symbol', 'cdgt', 'per']",dorothykiefercom bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per
0,of cos can lar im not so ba dao ok pm lor y u never ask where we go ah i said u would ask on fri but he said u will ask today,"['co', 'lar', 'im', 'ba', 'dao', 'ok', 'pm', 'lor', 'u', 'never', 'ask', 'go', 'ah', 'said', 'u', 'would', 'ask', 'fri', 'said', 'u', 'ask', 'today']",co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
0,neshanthtel me who r u,"['neshanthtel', 'r', 'u']",neshanthtel r u
0,yeah i am so ill leave maybe ish,"['yeah', 'ill', 'leave', 'maybe', 'ish']",yeah ill leave maybe ish
1,you have won a guaranteed £ cash or a £ prize to claim yr prize call our customer service representative on between ampm cost p,"['guaranteed', '£', 'cash', '£', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', 'ampm', 'cost', 'p']",guaranteed £ cash £ prize claim yr prize call customer service representative ampm cost p
1,great news call freefone to claim your guaranteed £ cash or £ gift speak to a live operator now,"['great', 'news', 'call', 'freefone', 'claim', 'guaranteed', '£', 'cash', '£', 'gift', 'speak', 'live', 'operator']",great news call freefone claim guaranteed £ cash £ gift speak live operator
0,ok,['ok'],ok
0,do you want bold or bb torch,"['want', 'bold', 'bb', 'torch']",want bold bb torch
0,when did i use soc i use it only at home ü dunno how type it in word ar,"['use', 'soc', 'use', 'home', 'ü', 'dunno', 'type', 'word', 'ar']",use soc use home ü dunno type word ar
0,that would be good … ill phone you tomo lunchtime shall i to organise something,"['would', 'good', '…', 'ill', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']",would good … ill phone tomo lunchtime shall organise something
0,storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello its d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moralone can get d name of a person bt not his girlfrnd g o o d n i g h t,"['storming', 'msg', 'wen', 'u', 'lift', 'phne', 'u', 'say', 'hello', 'u', 'knw', 'wt', 'real', 'meaning', 'hello', 'name', 'girl', 'yes', 'u', 'knw', 'dat', 'girl', 'margaret', 'hello', 'girlfrnd', 'f', 'grahmbell', 'invnted', 'telphone', 'moralone', 'get', 'name', 'person', 'bt', 'girlfrnd', 'g', 'n', 'g', 'h']",storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h
0,at lets go to bill millers,"['let', 'go', 'bill', 'miller']",let go bill miller
0,finally the match heading towards draw as your prediction,"['finally', 'match', 'heading', 'towards', 'draw', 'prediction']",finally match heading towards draw prediction
0,no callsmessagesmissed calls,"['callsmessagesmissed', 'call']",callsmessagesmissed call
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
1,no polyphonic tone ur mob every week just txt pt to st tone free so get txtin now and tell ur friends ptone reply hl info,"['polyphonic', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'pt', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', 'ptone', 'reply', 'hl', 'info']",polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friend ptone reply hl info
0,love that holiday monday feeling even if i have to go to the dentists in an hour,"['love', 'holiday', 'monday', 'feeling', 'even', 'go', 'dentist', 'hour']",love holiday monday feeling even go dentist hour
0,its a part of checking iq,"['part', 'checking', 'iq']",part checking iq
0,i came hostel i m going to sleep plz call me up before class hrishi,"['came', 'hostel', 'going', 'sleep', 'plz', 'call', 'class', 'hrishi']",came hostel going sleep plz call class hrishi
1,phony £ award todays voda numbers ending xxxx are selected to receive a £ award if you have a match please call quoting claim code standard rates app,"['phony', '£', 'award', 'today', 'voda', 'number', 'ending', 'xxxx', 'selected', 'receive', '£', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rate', 'app']",phony £ award today voda number ending xxxx selected receive £ award match please call quoting claim code standard rate app
1,free msg ringtonefrom httptms widelivecomindex wmlidbaeceffffirsttruejul,"['free', 'msg', 'ringtonefrom', 'httptms', 'widelivecomindex', 'wmlidbaeceffffirsttruejul']",free msg ringtonefrom httptms widelivecomindex wmlidbaeceffffirsttruejul
1,gr poly tones all mobs direct u rply with poly title to eg poly breathe titles crazyin sleepingwith finest ymca getzedcouk poboxowwq p,"['gr', 'poly', 'tone', 'mob', 'direct', 'u', 'rply', 'poly', 'title', 'eg', 'poly', 'breathe', 'title', 'crazyin', 'sleepingwith', 'finest', 'ymca', 'getzedcouk', 'poboxowwq', 'p']",gr poly tone mob direct u rply poly title eg poly breathe title crazyin sleepingwith finest ymca getzedcouk poboxowwq p
0,i wan but too early lei me outside now wun b home so early neva mind then,"['wan', 'early', 'lei', 'outside', 'wun', 'b', 'home', 'early', 'neva', 'mind']",wan early lei outside wun b home early neva mind
0,hard but true how much you show amp express your love to someonethat much it will hurt when they leave you or you get seperated鈥┾〨ud evening,"['hard', 'true', 'much', 'show', 'amp', 'express', 'love', 'someonethat', 'much', 'hurt', 'leave', 'get', 'seperated鈥┾〨ud', 'evening']",hard true much show amp express love someonethat much hurt leave get seperated鈥┾〨ud evening
0,haha awesome be there in a minute,"['haha', 'awesome', 'minute']",haha awesome minute
0,ill be at yours in about mins but look out for me,"['ill', 'min', 'look']",ill min look
0,do you mind if i ask what happened you dont have to say if it is uncomfortable,"['mind', 'ask', 'happened', 'dont', 'say', 'uncomfortable']",mind ask happened dont say uncomfortable
0,ok no wahala just remember that a friend in need,"['ok', 'wahala', 'remember', 'friend', 'need']",ok wahala remember friend need
0,im done im sorry i hope your next space gives you everything you want remember all the furniture is yours if im not around when you move it just lock all the locks and leave the key with jenne,"['im', 'done', 'im', 'sorry', 'hope', 'next', 'space', 'give', 'everything', 'want', 'remember', 'furniture', 'im', 'around', 'move', 'lock', 'lock', 'leave', 'key', 'jenne']",im done im sorry hope next space give everything want remember furniture im around move lock lock leave key jenne
0,so li hai me bored now da lecturer repeating last weeks stuff waste time,"['li', 'hai', 'bored', 'da', 'lecturer', 'repeating', 'last', 'week', 'stuff', 'waste', 'time']",li hai bored da lecturer repeating last week stuff waste time
0,pls go ahead with watts i just wanted to be sure do have a great weekend abiola,"['pls', 'go', 'ahead', 'watt', 'wanted', 'sure', 'great', 'weekend', 'abiola']",pls go ahead watt wanted sure great weekend abiola
0,perhaps is much easy give your account identification so i will tomorrow at uni,"['perhaps', 'much', 'easy', 'give', 'account', 'identification', 'tomorrow', 'uni']",perhaps much easy give account identification tomorrow uni
0,aww you must be nearly deadwell jez iscoming over todo some workand that whilltake forever,"['aww', 'must', 'nearly', 'deadwell', 'jez', 'iscoming', 'todo', 'workand', 'whilltake', 'forever']",aww must nearly deadwell jez iscoming todo workand whilltake forever
